# ------------------------------------------------------------------------
# Noise and sensitivity radiance spectrum
# NASA-GSFC Planetary Spectrum Generator (PSG) (Villanueva et al. 2015)
# Background sky sources include: CMB, Zodiacal dust (emitted and reflected), and Cirrus
# Synthesized on Sun Jun 10 15:35:49 2018
# ------------------------------------------------------------------------
# Spectral unit: Wavelength [um]
# Radiance unit: Contrast [radiance ratio w.r.t. parent star]
# Wave/freq Total Source Detector Telescope Background
1.948197856e+00  2.22737e-04  2.21062e-04  2.72640e-05  2.13858e-33  7.70734e-08
1.950980996e+00  2.25547e-04  2.23804e-04  2.79843e-05  2.43374e-33  7.90405e-08
1.953768112e+00  2.20049e-04  2.18424e-04  2.66932e-05  2.57347e-33  7.53277e-08
1.956559209e+00  2.20531e-04  2.18891e-04  2.68458e-05  2.86872e-33  7.56916e-08
1.959354294e+00  2.20708e-04  2.19060e-04  2.69255e-05  3.18863e-33  7.58496e-08
1.962153371e+00  2.22853e-04  2.21152e-04  2.74817e-05  3.60617e-33  7.73482e-08
1.964956447e+00  2.22925e-04  2.21218e-04  2.75373e-05  4.00334e-33  7.74364e-08
1.967763528e+00  2.21625e-04  2.19943e-04  2.72595e-05  4.38989e-33  7.65877e-08
1.970574619e+00  2.20779e-04  2.19110e-04  2.70922e-05  4.83224e-33  7.60504e-08
1.973389725e+00  2.24489e-04  2.22731e-04  2.80351e-05  5.53747e-33  7.86278e-08
1.976208854e+00  2.21238e-04  2.19550e-04  2.72789e-05  5.96590e-33  7.64393e-08
1.979032009e+00  2.25010e-04  2.23230e-04  2.82414e-05  6.83768e-33  7.90660e-08
1.981859198e+00  2.22394e-04  2.20670e-04  2.76368e-05  7.40666e-33  7.73049e-08
1.984690425e+00  2.23683e-04  2.21924e-04  2.79917e-05  8.30254e-33  7.82283e-08
1.987525697e+00  2.22930e-04  2.21184e-04  2.78451e-05  9.13928e-33  7.77492e-08
1.990365020e+00  2.21501e-04  2.19783e-04  2.75326e-05  9.99838e-33  7.68085e-08
1.993208398e+00  2.24658e-04  2.22862e-04  2.83498e-05  1.13890e-32  7.90179e-08
1.996055839e+00  2.22656e-04  2.20902e-04  2.78933e-05  1.23944e-32  7.76760e-08
1.998907347e+00  2.23491e-04  2.21713e-04  2.81385e-05  1.38278e-32  7.82890e-08
2.001762929e+00  2.23016e-04  2.21244e-04  2.80596e-05  1.52475e-32  7.80000e-08
2.004622590e+00  2.24079e-04  2.22277e-04  2.83626e-05  1.70397e-32  7.87718e-08
2.007486337e+00  2.22440e-04  2.20672e-04  2.79945e-05  1.85920e-32  7.76799e-08
2.010354175e+00  2.22778e-04  2.20996e-04  2.81170e-05  2.06393e-32  7.79500e-08
2.013226109e+00  2.23234e-04  2.21437e-04  2.82696e-05  2.29327e-32  7.83029e-08
2.016102146e+00  2.23023e-04  2.21226e-04  2.82560e-05  2.53274e-32  7.81949e-08
2.018982292e+00  2.23232e-04  2.21425e-04  2.83472e-05  2.80720e-32  7.83769e-08
2.021866553e+00  2.25990e-04  2.24111e-04  2.90807e-05  3.18117e-32  8.03326e-08
2.024754933e+00  2.24150e-04  2.22311e-04  2.86563e-05  3.46226e-32  7.90891e-08
2.027647441e+00  2.24461e-04  2.22609e-04  2.87742e-05  3.83916e-32  7.93429e-08
2.030544080e+00  2.26112e-04  2.24214e-04  2.92324e-05  4.30654e-32  8.05337e-08
2.033444857e+00  2.24192e-04  2.22337e-04  2.87860e-05  4.68181e-32  7.92324e-08
2.036349778e+00  2.25852e-04  2.23950e-04  2.92469e-05  5.25072e-32  8.04285e-08
2.039258849e+00  2.26917e-04  2.24984e-04  2.95598e-05  5.85710e-32  8.12153e-08
2.042172076e+00  2.24958e-04  2.23068e-04  2.90999e-05  6.36288e-32  7.98795e-08
2.045089465e+00  2.24465e-04  2.22582e-04  2.90147e-05  7.00001e-32  7.95735e-08
2.048011021e+00  2.24956e-04  2.23055e-04  2.91800e-05  7.76642e-32  7.99541e-08
2.050936751e+00  2.25359e-04  2.23443e-04  2.93232e-05  8.60879e-32  8.02738e-08
2.053866661e+00  2.26195e-04  2.24253e-04  2.95784e-05  9.57716e-32  8.08988e-08
2.056800756e+00  2.25279e-04  2.23355e-04  2.93839e-05  1.04916e-31  8.02937e-08
2.059739043e+00  2.27426e-04  2.25442e-04  2.99783e-05  1.18018e-31  8.18437e-08
2.062681527e+00  2.28187e-04  2.26177e-04  3.02174e-05  1.31142e-31  8.24212e-08
2.065628215e+00  2.25755e-04  2.23802e-04  2.96284e-05  1.41735e-31  8.07409e-08
2.068579113e+00  2.26126e-04  2.24159e-04  2.97653e-05  1.56929e-31  8.10400e-08
2.071534226e+00  2.28200e-04  2.26174e-04  3.03461e-05  1.76302e-31  8.25458e-08
2.074493560e+00  2.26085e-04  2.24108e-04  2.98369e-05  1.90988e-31  8.10866e-08
2.077457123e+00  2.26271e-04  2.24283e-04  2.99262e-05  2.11030e-31  8.12549e-08
2.080424918e+00  2.27965e-04  2.25927e-04  3.04100e-05  2.36203e-31  8.24930e-08
2.083396954e+00  2.28372e-04  2.26318e-04  3.05589e-05  2.61410e-31  8.28210e-08
2.086373235e+00  2.26955e-04  2.24932e-04  3.02289e-05  2.84749e-31  8.18515e-08
2.089353769e+00  2.27010e-04  2.24981e-04  3.02852e-05  3.14097e-31  8.19286e-08
2.092338560e+00  2.29908e-04  2.27796e-04  3.10922e-05  3.54991e-31  8.40344e-08
2.095327615e+00  2.29537e-04  2.27430e-04  3.10365e-05  3.90041e-31  8.38067e-08
2.098320940e+00  2.28190e-04  2.26113e-04  3.07219e-05  4.24910e-31  8.28809e-08
2.101318541e+00  2.27944e-04  2.25868e-04  3.06992e-05  4.67225e-31  8.27433e-08
2.104320425e+00  2.28168e-04  2.26080e-04  3.08007e-05  5.15763e-31  8.29405e-08
2.107326597e+00  2.27787e-04  2.25703e-04  3.07421e-05  5.66307e-31  8.27063e-08
2.110337064e+00  2.29310e-04  2.27179e-04  3.11899e-05  6.31977e-31  8.38335e-08
2.113351831e+00  2.28473e-04  2.26359e-04  3.10094e-05  6.91016e-31  8.32711e-08
2.116370905e+00  2.29869e-04  2.27710e-04  3.14256e-05  7.70065e-31  8.43108e-08
2.119394292e+00  2.29609e-04  2.27452e-04  3.13992e-05  8.45961e-31  8.41620e-08
2.122421998e+00  2.29800e-04  2.27632e-04  3.14937e-05  9.32789e-31  8.43370e-08
2.125454029e+00  2.30517e-04  2.28323e-04  3.17305e-05  1.03301e-30  8.48922e-08
2.128490392e+00  2.29190e-04  2.27026e-04  3.14160e-05  1.12405e-30  8.39729e-08
2.131531093e+00  2.29422e-04  2.27247e-04  3.15220e-05  1.23936e-30  8.41778e-08
2.134576137e+00  2.30917e-04  2.28694e-04  3.19703e-05  1.38108e-30  8.52956e-08
2.137625532e+00  2.29520e-04  2.27329e-04  3.16350e-05  1.50131e-30  8.43227e-08
2.140679282e+00  2.29828e-04  2.27623e-04  3.17622e-05  1.65570e-30  8.45829e-08
2.143737396e+00  2.30416e-04  2.28188e-04  3.19657e-05  1.83006e-30  8.50454e-08
2.146799878e+00  2.30744e-04  2.28501e-04  3.20992e-05  2.01802e-30  8.53207e-08
2.149866735e+00  2.30360e-04  2.28121e-04  3.20382e-05  2.21151e-30  8.50791e-08
2.152937973e+00  2.31029e-04  2.28765e-04  3.22653e-05  2.44506e-30  8.56023e-08
2.156013599e+00  2.30919e-04  2.28651e-04  3.22794e-05  2.68505e-30  8.55596e-08
2.159093618e+00  2.31443e-04  2.29154e-04  3.24678e-05  2.96411e-30  8.59784e-08
2.162178037e+00  2.32900e-04  2.30562e-04  3.29150e-05  3.29753e-30  8.70809e-08
2.165266863e+00  2.43072e-04  2.40416e-04  3.58397e-05  3.93962e-30  9.47296e-08
2.168360102e+00  2.36152e-04  2.33704e-04  3.39148e-05  4.08995e-30  8.95579e-08
2.171457759e+00  2.33021e-04  2.30661e-04  3.30845e-05  4.37654e-30  8.72833e-08
2.174559841e+00  2.32534e-04  2.30181e-04  3.29942e-05  4.78700e-30  8.69632e-08
2.177666355e+00  2.34895e-04  2.32464e-04  3.37001e-05  5.36189e-30  8.87402e-08
2.180777307e+00  2.32167e-04  2.29812e-04  3.29826e-05  5.75405e-30  8.67690e-08
2.183892704e+00  2.33729e-04  2.31320e-04  3.34646e-05  6.40058e-30  8.79543e-08
2.187012550e+00  2.34407e-04  2.31972e-04  3.37015e-05  7.06591e-30  8.84933e-08
2.190136854e+00  2.33470e-04  2.31056e-04  3.34837e-05  7.69449e-30  8.78384e-08
2.193265621e+00  2.32794e-04  2.30394e-04  3.33397e-05  8.39610e-30  8.73780e-08
2.196398857e+00  2.32997e-04  2.30584e-04  3.34424e-05  9.22837e-30  8.75644e-08
2.199536570e+00  2.33099e-04  2.30677e-04  3.35171e-05  1.01332e-29  8.76771e-08
2.202678765e+00  2.33301e-04  2.30866e-04  3.36201e-05  1.11346e-29  8.78632e-08
2.205825449e+00  2.37051e-04  2.34492e-04  3.47339e-05  1.25999e-29  9.06882e-08
2.208976628e+00  2.35211e-04  2.32703e-04  3.42548e-05  1.36087e-29  8.93524e-08
2.212132309e+00  2.33786e-04  2.31315e-04  3.38958e-05  1.47456e-29  8.83323e-08
2.215292498e+00  2.34670e-04  2.32165e-04  3.41942e-05  1.62867e-29  8.90252e-08
2.218457202e+00  2.34602e-04  2.32093e-04  3.42217e-05  1.78439e-29  8.90122e-08
2.221626426e+00  2.34324e-04  2.31816e-04  3.41889e-05  1.95130e-29  8.88422e-08
2.224800178e+00  2.35503e-04  2.32951e-04  3.45738e-05  2.15963e-29  8.97571e-08
2.227978464e+00  2.35753e-04  2.33186e-04  3.46930e-05  2.37142e-29  8.99809e-08
2.231161291e+00  2.35162e-04  2.32607e-04  3.45702e-05  2.58552e-29  8.95770e-08
2.234348664e+00  2.34924e-04  2.32370e-04  3.45491e-05  2.82685e-29  8.94369e-08
2.237540591e+00  2.36868e-04  2.34244e-04  3.51588e-05  3.14676e-29  9.09282e-08
2.240737077e+00  2.35913e-04  2.33313e-04  3.49297e-05  3.41927e-29  9.02496e-08
2.243938130e+00  2.36358e-04  2.33736e-04  3.51067e-05  3.75818e-29  9.06202e-08
2.247143756e+00  2.36932e-04  2.34285e-04  3.53220e-05  4.13454e-29  9.10889e-08
2.250353962e+00  2.36294e-04  2.33660e-04  3.51842e-05  4.50263e-29  9.06466e-08
2.253568753e+00  2.37830e-04  2.35138e-04  3.56815e-05  4.99163e-29  9.18399e-08
2.256788137e+00  2.37490e-04  2.34802e-04  3.56306e-05  5.44811e-29  9.16209e-08
2.260012120e+00  2.37216e-04  2.34530e-04  3.55986e-05  5.94871e-29  9.14509e-08
2.263240709e+00  2.38827e-04  2.36079e-04  3.61222e-05  6.59592e-29  9.27070e-08
2.266473910e+00  2.38913e-04  2.36155e-04  3.61970e-05  7.22152e-29  9.28098e-08
2.269711729e+00  2.37099e-04  2.34394e-04  3.57101e-05  7.78299e-29  9.14735e-08
2.272954175e+00  2.37582e-04  2.34854e-04  3.59016e-05  8.54696e-29  9.18756e-08
2.276201252e+00  2.37952e-04  2.35203e-04  3.60599e-05  9.37582e-29  9.21920e-08
2.279452968e+00  2.38054e-04  2.35295e-04  3.61394e-05  1.02612e-28  9.23063e-08
2.282709330e+00  2.41481e-04  2.38597e-04  3.72140e-05  1.15371e-28  9.49594e-08
2.285970343e+00  2.38062e-04  2.35287e-04  3.62405e-05  1.22660e-28  9.23862e-08
2.289236015e+00  2.38151e-04  2.35366e-04  3.63164e-05  1.34176e-28  9.24906e-08
2.292506352e+00  2.40400e-04  2.37530e-04  3.70402e-05  1.49366e-28  9.42429e-08
2.295781361e+00  2.40273e-04  2.37399e-04  3.70524e-05  1.63060e-28  9.41828e-08
2.299061049e+00  2.39447e-04  2.36594e-04  3.68539e-05  1.76975e-28  9.35878e-08
2.302345422e+00  2.39355e-04  2.36497e-04  3.68765e-05  1.93205e-28  9.35546e-08
2.305634487e+00  2.39752e-04  2.36873e-04  3.70464e-05  2.11740e-28  9.38949e-08
2.308928250e+00  2.39904e-04  2.37012e-04  3.71430e-05  2.31560e-28  9.40485e-08
2.312226719e+00  2.39853e-04  2.36954e-04  3.71780e-05  2.52783e-28  9.40460e-08
2.315529900e+00  2.40985e-04  2.38038e-04  3.75724e-05  2.78581e-28  9.49517e-08
2.318837800e+00  2.40423e-04  2.37488e-04  3.74525e-05  3.02781e-28  9.45569e-08
2.322150425e+00  2.42233e-04  2.39225e-04  3.80565e-05  3.35419e-28  9.59885e-08
2.325467783e+00  2.42321e-04  2.39301e-04  3.81352e-05  3.66387e-28  9.60937e-08
2.328789880e+00  2.41828e-04  2.38818e-04  3.80357e-05  3.98296e-28  9.57499e-08
2.332116723e+00  2.41736e-04  2.38721e-04  3.80591e-05  4.34330e-28  9.57158e-08
2.335448318e+00  2.42438e-04  2.39389e-04  3.83271e-05  4.76606e-28  9.62962e-08
2.338784673e+00  2.43050e-04  2.39970e-04  3.85683e-05  5.22542e-28  9.68078e-08
2.342125794e+00  2.41542e-04  2.38509e-04  3.81547e-05  5.63146e-28  9.56763e-08
2.345471688e+00  2.41999e-04  2.38941e-04  3.83478e-05  6.16512e-28  9.60669e-08
2.348822362e+00  2.41895e-04  2.38833e-04  3.83676e-05  6.71800e-28  9.60229e-08
2.352177822e+00  2.44525e-04  2.41356e-04  3.92385e-05  7.48183e-28  9.81069e-08
2.355538076e+00  2.44094e-04  2.40933e-04  3.91568e-05  8.12959e-28  9.78073e-08
2.358903130e+00  2.44346e-04  2.41166e-04  3.92889e-05  8.88060e-28  9.80413e-08
2.362272992e+00  2.43400e-04  2.40248e-04  3.90459e-05  9.60741e-28  9.73400e-08
2.365647668e+00  2.43627e-04  2.40457e-04  3.91700e-05  1.04903e-27  9.75538e-08
2.369027164e+00  2.44461e-04  2.41251e-04  3.94852e-05  1.15085e-27  9.82429e-08
2.372411489e+00  2.43836e-04  2.40641e-04  3.93420e-05  1.24778e-27  9.77908e-08
2.375800648e+00  2.43606e-04  2.40412e-04  3.93231e-05  1.35697e-27  9.76484e-08
2.379194649e+00  2.43954e-04  2.40738e-04  3.94861e-05  1.48237e-27  9.79573e-08
2.382593499e+00  2.46301e-04  2.42985e-04  4.02841e-05  1.64506e-27  9.98391e-08
2.385997204e+00  2.49279e-04  2.45835e-04  4.12937e-05  1.83406e-27  1.02241e-07
2.389405771e+00  2.45536e-04  2.42232e-04  4.01493e-05  1.93926e-27  9.93102e-08
2.392819208e+00  2.45615e-04  2.42299e-04  4.02289e-05  2.11286e-27  9.94095e-08
2.396237521e+00  2.45867e-04  2.42531e-04  4.03636e-05  2.30486e-27  9.96447e-08
2.399660718e+00  2.45643e-04  2.42306e-04  4.03465e-05  2.50455e-27  9.95049e-08
2.403088804e+00  2.45804e-04  2.42452e-04  4.04528e-05  2.72953e-27  9.96691e-08
2.406521788e+00  2.45733e-04  2.42375e-04  4.04850e-05  2.96891e-27  9.96504e-08
2.409959677e+00  2.46217e-04  2.42831e-04  4.06952e-05  3.24307e-27  1.00070e-07
2.413402476e+00  2.47358e-04  2.43917e-04  4.11187e-05  3.56048e-27  1.01012e-07
2.416850194e+00  2.47818e-04  2.44348e-04  4.13233e-05  3.88749e-27  1.01415e-07
2.420302837e+00  2.47260e-04  2.43804e-04  4.11980e-05  4.21020e-27  1.01008e-07
2.423760413e+00  2.47481e-04  2.44006e-04  4.13254e-05  4.58714e-27  1.01220e-07
2.427222927e+00  2.47685e-04  2.44193e-04  4.14479e-05  4.99659e-27  1.01421e-07
2.430690389e+00  2.47468e-04  2.43975e-04  4.14330e-05  5.42390e-27  1.01284e-07
2.434162804e+00  2.48034e-04  2.44508e-04  4.16738e-05  5.92339e-27  1.01773e-07
2.437640179e+00  2.48381e-04  2.44831e-04  4.18437e-05  6.45694e-27  1.02087e-07
2.441122522e+00  2.47977e-04  2.44434e-04  4.17675e-05  6.99636e-27  1.01801e-07
2.444609840e+00  2.48700e-04  2.45118e-04  4.20616e-05  7.64723e-27  1.02417e-07
2.448102140e+00  2.50049e-04  2.46400e-04  4.25634e-05  8.39822e-27  1.03537e-07
2.451599429e+00  2.49350e-04  2.45720e-04  4.23895e-05  9.07592e-27  1.03012e-07
2.455101713e+00  2.50797e-04  2.47096e-04  4.29266e-05  9.97213e-27  1.04215e-07
2.458609002e+00  2.50712e-04  2.47005e-04  4.29563e-05  1.08259e-26  1.04184e-07
2.462121300e+00  2.49881e-04  2.46199e-04  4.27376e-05  1.16835e-26  1.03552e-07
2.465638616e+00  2.49888e-04  2.46196e-04  4.27974e-05  1.26898e-26  1.03594e-07
2.469160957e+00  2.49565e-04  2.45876e-04  4.27474e-05  1.37457e-26  1.03371e-07
2.472688330e+00  2.50875e-04  2.47120e-04  4.32426e-05  1.50779e-26  1.04466e-07
2.476220742e+00  2.50042e-04  2.46313e-04  4.30221e-05  1.62644e-26  1.03830e-07
2.479758200e+00  2.53736e-04  2.49834e-04  4.43242e-05  1.81659e-26  1.06867e-07
2.483300712e+00  2.53540e-04  2.49636e-04  4.43171e-05  1.96881e-26  1.06745e-07
2.486848284e+00  2.54071e-04  2.50133e-04  4.45573e-05  2.14543e-26  1.07218e-07
2.490400925e+00  2.51364e-04  2.47537e-04  4.36994e-05  2.28026e-26  1.05050e-07
2.493958640e+00  2.52101e-04  2.48230e-04  4.40072e-05  2.48826e-26  1.05685e-07
2.497521438e+00  2.51967e-04  2.48092e-04  4.40210e-05  2.69677e-26  1.05614e-07
2.501089326e+00  2.51729e-04  2.47854e-04  4.39995e-05  2.92006e-26  1.05458e-07
2.504662311e+00  2.51811e-04  2.47922e-04  4.40866e-05  3.16927e-26  1.05563e-07
2.508240400e+00  2.52330e-04  2.48407e-04  4.43225e-05  3.45093e-26  1.06023e-07
2.511823600e+00  2.53554e-04  2.49565e-04  4.48004e-05  3.77748e-26  1.07061e-07
2.515411920e+00  2.52920e-04  2.48949e-04  4.46433e-05  4.07599e-26  1.06580e-07
2.519005365e+00  2.53458e-04  2.49452e-04  4.48878e-05  4.43722e-26  1.07058e-07
2.522603945e+00  2.53117e-04  2.49116e-04  4.48310e-05  4.79753e-26  1.06817e-07
2.526207665e+00  2.53489e-04  2.49460e-04  4.50191e-05  5.21485e-26  1.07160e-07
2.529816533e+00  2.53454e-04  2.49415e-04  4.50673e-05  5.65016e-26  1.07169e-07
2.533430556e+00  2.53521e-04  2.49468e-04  4.51508e-05  6.12591e-26  1.07262e-07
2.537049743e+00  2.54386e-04  2.50282e-04  4.55108e-05  6.68150e-26  1.08011e-07
2.540674099e+00  2.59543e-04  2.55182e-04  4.73778e-05  7.52555e-26  1.12331e-07
2.544303634e+00  2.54852e-04  2.50704e-04  4.57951e-05  7.86930e-26  1.08471e-07
2.547938353e+00  2.56037e-04  2.51821e-04  4.62700e-05  8.60045e-26  1.09488e-07
2.551578265e+00  2.57047e-04  2.52771e-04  4.66865e-05  9.38571e-26  1.10365e-07
2.555223377e+00  2.56348e-04  2.52095e-04  4.65032e-05  1.01103e-25  1.09824e-07
2.558873696e+00  2.56344e-04  2.52079e-04  4.65640e-05  1.09467e-25  1.09859e-07
2.562529230e+00  2.57796e-04  2.53450e-04  4.71388e-05  1.19817e-25  1.11106e-07
2.566189986e+00  2.56911e-04  2.52596e-04  4.68887e-05  1.28844e-25  1.10408e-07
2.569855972e+00  2.56382e-04  2.52081e-04  4.67645e-05  1.38904e-25  1.10007e-07
2.573527195e+00  2.56257e-04  2.51951e-04  4.67828e-05  1.50190e-25  1.09942e-07
2.577203662e+00  2.56367e-04  2.52044e-04  4.68843e-05  1.62663e-25  1.10073e-07
2.580885382e+00  2.56998e-04  2.52632e-04  4.71706e-05  1.76844e-25  1.10636e-07
2.584572361e+00  2.59542e-04  2.55038e-04  4.81422e-05  1.95008e-25  1.12805e-07
2.588264607e+00  2.57769e-04  2.53342e-04  4.75717e-05  2.08177e-25  1.11359e-07
2.591962128e+00  2.58699e-04  2.54213e-04  4.79681e-05  2.26749e-25  1.12177e-07
2.595664931e+00  2.59922e-04  2.55363e-04  4.84720e-05  2.47482e-25  1.13244e-07
2.599373024e+00  2.58136e-04  2.53654e-04  4.78939e-05  2.64085e-25  1.11784e-07
2.603086414e+00  2.58642e-04  2.54122e-04  4.81394e-05  2.86634e-25  1.12247e-07
2.606805109e+00  2.58233e-04  2.53722e-04  4.80566e-05  3.08953e-25  1.11945e-07
2.610529116e+00  2.58555e-04  2.54015e-04  4.82364e-05  3.34794e-25  1.12254e-07
2.614258443e+00  2.58626e-04  2.54071e-04  4.83265e-05  3.62079e-25  1.12354e-07
2.617993098e+00  2.59933e-04  2.55299e-04  4.88645e-05  3.95165e-25  1.13494e-07
2.621733088e+00  2.61910e-04  2.57161e-04  4.96506e-05  4.33339e-25  1.15208e-07
2.625478421e+00  2.71027e-04  2.65773e-04  5.31077e-05  5.00185e-25  1.23110e-07
2.629229105e+00  2.61963e-04  2.57186e-04  4.98022e-05  5.06107e-25  1.15335e-07
2.632985146e+00  2.60541e-04  2.55825e-04  4.93471e-05  5.41038e-25  1.14170e-07
2.636746554e+00  2.60385e-04  2.55665e-04  4.93556e-05  5.83750e-25  1.14079e-07
2.640513334e+00  2.63785e-04  2.58872e-04  5.06741e-05  6.46476e-25  1.17013e-07
2.644285496e+00  2.60892e-04  2.56120e-04  4.96732e-05  6.83464e-25  1.14591e-07
2.648063047e+00  2.61346e-04  2.56537e-04  4.99061e-05  7.40504e-25  1.15017e-07
2.651845994e+00  2.61216e-04  2.56401e-04  4.99244e-05  7.98763e-25  1.14949e-07
2.655634346e+00  2.62760e-04  2.57849e-04  5.05624e-05  8.72199e-25  1.16305e-07
2.659428109e+00  2.61629e-04  2.56766e-04  5.02098e-05  9.33710e-25  1.15383e-07
2.663227292e+00  2.63164e-04  2.58205e-04  5.08470e-05  1.01924e-24  1.16735e-07
2.667031902e+00  2.63344e-04  2.58362e-04  5.09813e-05  1.10144e-24  1.16931e-07
2.670841948e+00  2.62268e-04  2.57331e-04  5.06478e-05  1.17924e-24  1.16055e-07
2.674657436e+00  2.62563e-04  2.57597e-04  5.08248e-05  1.27515e-24  1.16349e-07
2.678478376e+00  2.62692e-04  2.57706e-04  5.09406e-05  1.37704e-24  1.16502e-07
2.682304773e+00  2.62959e-04  2.57945e-04  5.11080e-05  1.48841e-24  1.16774e-07
2.686136637e+00  2.63184e-04  2.58144e-04  5.12600e-05  1.60810e-24  1.17009e-07
2.689973975e+00  2.63553e-04  2.58479e-04  5.14665e-05  1.73906e-24  1.17369e-07
2.693816795e+00  2.64019e-04  2.58905e-04  5.17102e-05  1.88179e-24  1.17813e-07
2.697665105e+00  2.64154e-04  2.59019e-04  5.18297e-05  2.03111e-24  1.17973e-07
2.701518912e+00  2.64360e-04  2.59200e-04  5.19763e-05  2.19318e-24  1.18195e-07
2.705378225e+00  2.65047e-04  2.59834e-04  5.23055e-05  2.37619e-24  1.18831e-07
2.709243051e+00  2.64912e-04  2.59693e-04  5.23234e-05  2.55886e-24  1.18760e-07
2.713113398e+00  2.65776e-04  2.60494e-04  5.27219e-05  2.77532e-24  1.19552e-07
2.716989275e+00  2.65214e-04  2.59950e-04  5.25768e-05  2.97880e-24  1.19111e-07
2.720870688e+00  2.65689e-04  2.60384e-04  5.28278e-05  3.22097e-24  1.19567e-07
2.724757646e+00  2.65680e-04  2.60362e-04  5.28944e-05  3.47028e-24  1.19606e-07
2.728650157e+00  2.66666e-04  2.61276e-04  5.33426e-05  3.76542e-24  1.20507e-07
2.732548229e+00  2.66373e-04  2.60985e-04  5.33000e-05  4.04766e-24  1.20299e-07
2.736451869e+00  2.66572e-04  2.61159e-04  5.34472e-05  4.36608e-24  1.20519e-07
2.740361086e+00  2.67799e-04  2.62300e-04  5.39921e-05  4.74396e-24  1.21635e-07
2.744275887e+00  2.66954e-04  2.61490e-04  5.37359e-05  5.07778e-24  1.20946e-07
2.748196281e+00  2.67436e-04  2.61929e-04  5.39936e-05  5.48658e-24  1.21414e-07
2.752122276e+00  2.67351e-04  2.61834e-04  5.40316e-05  5.90354e-24  1.21388e-07
2.756053879e+00  2.68455e-04  2.62858e-04  5.45327e-05  6.40591e-24  1.22401e-07
2.759991099e+00  2.68466e-04  2.62853e-04  5.46085e-05  6.89598e-24  1.22460e-07
2.763933944e+00  2.68335e-04  2.62715e-04  5.46293e-05  7.41529e-24  1.22395e-07
2.767882421e+00  2.68932e-04  2.63262e-04  5.49351e-05  8.01443e-24  1.22968e-07
2.771836538e+00  2.69286e-04  2.63579e-04  5.51461e-05  8.64592e-24  1.23328e-07
2.775796305e+00  2.69524e-04  2.63788e-04  5.53125e-05  9.31854e-24  1.23589e-07
2.779761728e+00  2.69443e-04  2.63696e-04  5.53531e-05  1.00196e-23  1.23569e-07
2.783732816e+00  2.70173e-04  2.64366e-04  5.57140e-05  1.08345e-23  1.24263e-07
2.787709578e+00  2.69955e-04  2.64146e-04  5.57007e-05  1.16358e-23  1.24122e-07
2.791692020e+00  2.70316e-04  2.64469e-04  5.59172e-05  1.25466e-23  1.24494e-07
2.795680151e+00  2.70405e-04  2.64537e-04  5.60258e-05  1.35010e-23  1.24625e-07
2.799673980e+00  2.70930e-04  2.65014e-04  5.63083e-05  1.45715e-23  1.25143e-07
